user_id,nama_user,kodepos,email,buyer,seller,lokasi
11505,Hj. Hani Hidayat,28273,"surya27@yahoo.com,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
11506,Gilda Yuniar,49674,"fpudjiastuti@perum.int,",True,False,"Banten, Jawa Barat"
11507,Dr. Prasetya Saputra,11989,"mustofagalih@pd.co.id,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
11508,Cut Nabila Utama,64030,"hidayantoivan@perum.com,",True,False,Jawa Timur
11509,Puji Mulyani,14587,"mayathamrin@yahoo.com,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
11510,"Paulin Rajasa, M.Ak",4367,cnugroho@yahoo.com,True,False,"Banten, Jawa Barat"
11511,Tari Prabowo,81463,"ipuspita@pt.ponpes.id,",True,False,"Bali, Nusa Tenggara"
11512,Faizah Sitompul,93571,"prayogalukman@cv.co.id,",True,False,"Sulawesi, Maluku, Papua"
11513,"Cemplunk Tampubolon, S.H.",90681,rnababan@gmail.com,True,False,"Sulawesi, Maluku, Papua"
11514,R. Ida Hardiansyah,4170,"saragihedison@pt.gov,",True,False,"Banten, Jawa Barat"
11515,Vera Rahimah,17027,"baktinamaga@yahoo.com,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
11516,Darmanto Marbun,5456,"cahyo18@gmail.com,",True,False,"Jawa Tengah, Yogyakarta"
11517,Devi Laksita,40900,"bagiya54@pd.net,",True,False,"Banten, Jawa Barat"
11518,R. Gawati Utami,20035,"ellis62@pd.co.id,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
11519,H. Taufik Uyainah,69001,"cayadi12@perum.desa.id,",True,False,Jawa Timur
11520,KH. Dadap Mansur,67816,"urajasa@pt.biz.id,",True,False,Jawa Timur
11521,Darmaji Wasita,66892,"nugrahafirgantoro@cv.sch.id,",True,False,Jawa Timur
11522,Zizi Mansur,96837,"qsusanti@gmail.com,",True,False,"Sulawesi, Maluku, Papua"
11523,Arta Zulkarnain,85443,"rafi40@perum.int,",True,False,"Bali, Nusa Tenggara"
11524,Ir. Luis Putra,98956,"mahfudyuliarti@gmail.com,",True,False,"Sulawesi, Maluku, Papua"
11525,Vera Dongoran,68074,"budi00@hotmail.com,",True,False,Jawa Timur
11526,"dr. Sadina Widiastuti, M.M.",66823,dabukkeokta@pt.org,True,False,Jawa Timur
11527,Ilyas Haryanti,77665,"jaiman04@gmail.com,",True,False,Kalimantan
11528,Ina Yulianti,18933,"ulyahandayani@hotmail.com,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
11529,Mursita Kusumo,60561,"dastuti@hotmail.com,",True,False,Jawa Timur
11530,"Cagak Santoso, S.T.",26199,warsitatamba@gmail.com,True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
11531,Indra Lailasari,70202,"handayanidrajat@gmail.com,",True,False,Kalimantan
11532,Drs. Titi Yuliarti,41108,"diahnuraini@ud.edu,",True,False,"Banten, Jawa Barat"
11533,Zelaya Riyanti,85303,"onugroho@cv.desa.id,",True,False,"Bali, Nusa Tenggara"
11534,Pranawa Kuswoyo,38399,"tugiman57@pd.co.id,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
11535,Ir. Latika Fujiati,38881,"gsitumorang@cv.id,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
11536,Anita Usada,72868,"sarah82@ud.mil.id,",True,False,Kalimantan
11537,Irnanto Uyainah,26602,"eprastuti@gmail.com,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
11538,"Aisyah Lailasari, S.Psi",45287,dinda97@yahoo.com,True,False,"Banten, Jawa Barat"
11539,Oni Januar,46502,"samiahpadmasari@perum.mil.id,",True,False,"Banten, Jawa Barat"
11540,dr. Usyi Nasyidah,75789,"dhidayat@yahoo.com,",True,False,Kalimantan
11541,"Elvina Hastuti, M.TI.",65305,nurainigangsar@pd.ac.id,True,False,Jawa Timur
11542,Ir. Maryadi Mandala,36629,"mulyanto61@hotmail.com,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
11543,Karimah Hardiansyah,166,"vivinajmudin@gmail.com,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
11544,drg. Cahya Kusmawati,8679,"asman12@pd.net.id,",True,False,"Bali, Nusa Tenggara"
11545,Martana Nasyidah,40101,"najamwibowo@perum.my.id,",True,False,"Banten, Jawa Barat"
11546,"Eka Handayani, S.Gz",88206,ridwanzulkarnain@pd.int,True,False,"Bali, Nusa Tenggara"
11547,"Dinda Usamah, S.IP",87120,carla80@yahoo.com,True,False,"Bali, Nusa Tenggara"
11548,"Ratna Siregar, S.Psi",59834,prasetyanasab@cv.edu,True,False,"Jawa Tengah, Yogyakarta"
11549,Drs. Rika Saputra,48097,"nasimwibisono@pt.mil,",True,False,"Banten, Jawa Barat"
11550,Aslijan Tamba,66480,"hasan33@yahoo.com,",True,False,Jawa Timur
11551,Cindy Haryanto,11000,"ksamosir@hotmail.com,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
11552,Laila Oktaviani,15489,"yolandavicky@ud.mil.id,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
11553,"Tgk. Wisnu Marpaung, S.Pt",73080,jinawi16@hotmail.com,True,False,Kalimantan
11554,Elisa Wacana,89949,"adriansyahlanjar@hotmail.com,",True,False,"Bali, Nusa Tenggara"
11555,Balidin Prasetya,70962,"suryonosiska@yahoo.com,",True,False,Kalimantan
11556,Hasim Mandasari,97845,"bakti31@hotmail.com,",True,False,"Sulawesi, Maluku, Papua"
11557,Caraka Wibisono,11957,"danu49@ud.net,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
11558,Ilsa Maryati,32574,"marasharyanti@hotmail.com,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
11559,Dr. Devi Wulandari,364,"raditfujiati@ud.com,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
11560,R. Harjaya Pudjiastuti,12315,"gwidodo@pd.net.id,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
11561,Ratna Pradana,20864,"balanggamarbun@yahoo.com,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
11562,Puti Rahmi Waluyo,36260,"jessica26@gmail.com,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
11563,Gasti Maryati,11885,"ibunsirait@perum.or.id,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
11564,"Ir. Nasim Saragih, S.T.",58355,najwapudjiastuti@yahoo.com,True,False,"Jawa Tengah, Yogyakarta"
11565,Laras Kusmawati,87403,"budiyantoghani@gmail.com,",True,False,"Bali, Nusa Tenggara"
11566,Winda Mustofa,87839,"dnarpati@ud.net,",True,False,"Bali, Nusa Tenggara"
11567,"Hasta Hutagalung, S.Kom",9473,safitrirudi@cv.edu,True,False,"Sulawesi, Maluku, Papua"
11568,"Drs. Najwa Laksita, S.E.I",31887,najam15@gmail.com,True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
11569,Taufan Wahyuni,89235,"nurdiyantihairyanto@yahoo.com,",True,False,"Bali, Nusa Tenggara"
11570,R. Rika Dabukke,59230,"safitribahuwirya@ud.biz.id,",True,False,"Jawa Tengah, Yogyakarta"
11571,Oliva Firmansyah,99031,"purwantizulfa@ud.ponpes.id,",True,False,"Sulawesi, Maluku, Papua"
11572,"drg. Malika Dabukke, S.Gz",32067,sihombingkarya@pd.net,True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
11573,Danuja Gunawan,10003,"melaniarta@gmail.com,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
11574,T. Xanana Rahmawati,92391,"rsaptono@pt.net.id,",True,False,"Sulawesi, Maluku, Papua"
11575,"Hasna Simbolon, S.Sos",45235,farhunnisa99@perum.or.id,True,False,"Banten, Jawa Barat"
11576,"Icha Pranowo, M.Farm",74321,gangsa04@gmail.com,True,False,Kalimantan
11577,"Ida Sudiati, M.Ak",54478,adhiarjanapitupulu@pt.net,True,False,"Jawa Tengah, Yogyakarta"
11578,Elvina Maulana,33668,"bakijan10@gmail.com,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
11579,Hj. Agnes Anggriawan,59436,"kairav25@ud.net,",True,False,"Jawa Tengah, Yogyakarta"
11580,Kacung Januar,57306,"mahendraulva@yahoo.com,",True,False,"Jawa Tengah, Yogyakarta"
11581,Cengkir Usada,72693,"novi04@ud.id,",True,False,Kalimantan
11582,Novi Handayani,2904,"wasis59@gmail.com,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
11583,"Ira Prasetyo, S.Pt",49583,zulkarnaintaswir@ud.biz.id,True,False,"Banten, Jawa Barat"
11584,Kiandra Uyainah,53213,"nainggolanmitra@pd.net.id,",True,False,"Jawa Tengah, Yogyakarta"
11585,"Vino Oktaviani, S.E.",7168,luwes65@pd.org,True,False,Kalimantan
11586,Salimah Siregar,93381,"bakionozulkarnain@gmail.com,",True,False,"Sulawesi, Maluku, Papua"
11587,Bahuwarna Prasasta,45350,"kuswandariuchita@yahoo.com,",True,False,"Banten, Jawa Barat"
11588,Anom Hassanah,45229,"eandriani@pd.co.id,",True,False,"Banten, Jawa Barat"
11589,Kalim Nainggolan,61533,"tasnimfirgantoro@yahoo.com,",True,False,Jawa Timur
11590,"Gangsa Firmansyah, S.Farm",72345,chelsealaksita@perum.edu,True,False,Kalimantan
11591,Hamima Safitri,90895,"kawayaoktaviani@cv.web.id,",True,False,"Sulawesi, Maluku, Papua"
11592,Jasmani Sihombing,31427,"gharyanti@yahoo.com,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
11593,"Drs. Maimunah Hartati, S.E.",22125,bancarsamosir@hotmail.com,True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
11594,Soleh Nashiruddin,89430,"nurainiwira@pd.net,",True,False,"Bali, Nusa Tenggara"
11595,"Karsa Wastuti, M.Pd",65100,karsanausamah@ud.biz.id,True,False,Jawa Timur
11596,Cakrawala Utami,58414,"kdamanik@ud.or.id,",True,False,"Jawa Tengah, Yogyakarta"
11597,Lili Rahimah,52021,"emulyani@yahoo.com,",True,False,"Jawa Tengah, Yogyakarta"
11598,"Hasta Wastuti, S.Pd",68046,kusumocakrabirawa@pt.net.id,True,False,Jawa Timur
11599,Dalima Yulianti,67551,"fnuraini@hotmail.com,",True,False,Jawa Timur
11600,Paulin Mandala,1444,"pkuswandari@cv.ac.id,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
11601,"Sadina Mustofa, M.Ak",99695,prabowoniyaga@gmail.com,True,False,"Sulawesi, Maluku, Papua"
11602,Margana Anggriawan,26839,"wulandariharsanto@gmail.com,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
11603,"Oman Damanik, S.Kom",65118,harsanapradipta@perum.go.id,True,False,Jawa Timur
11604,Legawa Suartini,79360,"maryadisusanti@yahoo.com,",True,False,Kalimantan
11605,"drg. Tira Mulyani, S.Psi",25108,mitramandala@yahoo.com,True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
11606,Elisa Prayoga,14782,"nilamlatupono@pt.or.id,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
11607,Kayun Lazuardi,69522,"prasetyozulkarnain@pt.edu,",True,False,Jawa Timur
11608,Siska Prayoga,67331,"lestariprakosa@yahoo.com,",True,False,Jawa Timur
11609,"R. Jasmin Hasanah, S.Farm",6719,opungwidodo@perum.mil.id,True,False,Jawa Timur
11610,Raihan Rahimah,89306,"kkusumo@pt.web.id,",True,False,"Bali, Nusa Tenggara"
11611,Puti Pradana,88408,"yuliantigada@yahoo.com,",True,False,"Bali, Nusa Tenggara"
11612,R. Kani Pranowo,46437,"sabrirahimah@pt.sch.id,",True,False,"Banten, Jawa Barat"
11613,Bella Pudjiastuti,92904,"elmanamaga@ud.desa.id,",True,False,"Sulawesi, Maluku, Papua"
11614,Wardi Jailani,15406,"vprastuti@cv.mil,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
11615,Dwi Waluyo,53131,"sinagaokta@gmail.com,",True,False,"Jawa Tengah, Yogyakarta"
11616,drg. Chandra Santoso,57136,"kwastuti@hotmail.com,",True,False,"Jawa Tengah, Yogyakarta"
11617,Tgk. Dasa Rajata,47641,"elvinahartati@gmail.com,",True,False,"Banten, Jawa Barat"
11618,"Umar Sitorus, M.Kom.",4647,usadamuhammad@hotmail.com,True,False,"Banten, Jawa Barat"
11619,Bakiadi Uyainah,63582,"kawayasudiati@pt.int,",True,False,Jawa Timur
11620,Wulan Pertiwi,28859,"ntarihoran@perum.org,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
11621,Nilam Simbolon,35251,"ynashiruddin@ud.my.id,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
11622,Ir. Zahra Halimah,45436,"reksa69@cv.edu,",True,False,"Banten, Jawa Barat"
11623,"Tgk. Hani Hidayanto, S.Gz",13030,hakimanastasia@gmail.com,True,False,"Jakarta, sebagian Banten dan Jawa Barat"
11624,Patricia Riyanti,33486,"langgengnasyidah@yahoo.com,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
11625,Fathonah Sudiati,63874,"jayadisitompul@hotmail.com,",True,False,Jawa Timur
11626,Cemani Tarihoran,85271,"kasimuwais@pd.id,",True,False,"Bali, Nusa Tenggara"
11627,"Tgk. Sari Laksita, M.Kom.",72005,qwijayanti@hotmail.com,True,False,Kalimantan
11628,Amelia Novitasari,42164,"pangestusabar@gmail.com,",True,False,"Banten, Jawa Barat"
11629,Digdaya Sihotang,3309,"lilinashiruddin@gmail.com,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
11630,Ajeng Damanik,89408,"nashiruddingaiman@ud.edu,",True,False,"Bali, Nusa Tenggara"
11631,"Cahyono Novitasari, M.Farm",93208,ratih71@ud.net.id,True,False,"Sulawesi, Maluku, Papua"
11632,Dina Dongoran,37076,"liman53@ud.go.id,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
11633,Lili Nashiruddin,69015,"gwulandari@hotmail.com,",True,False,Jawa Timur
11634,Dt. Taswir Mardhiyah,60689,"sarah69@gmail.com,",True,False,Jawa Timur
11635,Puti Yunita Yulianti,35992,"pyolanda@cv.go.id,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
11636,Gamanto Melani,19072,"ihsansantoso@ud.sch.id,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
11637,"R.A. Ifa Santoso, M.Farm",27592,galangwaskita@perum.org,True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
11638,Elma Prastuti,64710,"rizkiwinarno@perum.edu,",True,False,Jawa Timur
11639,"Jono Marbun, M.Pd",98493,rahmiwibisono@pd.org,True,False,"Sulawesi, Maluku, Papua"
11640,Intan Oktaviani,90535,"narjihakim@cv.web.id,",True,False,"Sulawesi, Maluku, Papua"
11641,Cagak Tampubolon,82150,"jpurwanti@pd.biz.id,",True,False,"Bali, Nusa Tenggara"
11642,Galih Maryati,79623,"kambaliutami@gmail.com,",True,False,Kalimantan
11643,Cut Dewi Riyanti,21388,"citra96@gmail.com,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
11644,"drg. Harto Firmansyah, S.Pd",74560,mulyanikoko@perum.ac.id,True,False,Kalimantan
11645,"Icha Melani, S.E.",62637,sitorusdadi@gmail.com,True,False,Jawa Timur
11646,"Himawan Utami, S.Ked",13910,csimbolon@hotmail.com,True,False,"Jakarta, sebagian Banten dan Jawa Barat"
11647,"Vino Marbun, M.M.",60914,asmansihombing@yahoo.com,True,False,Jawa Timur
11648,Titin Laksita,42438,"agustinarini@hotmail.com,",True,False,"Banten, Jawa Barat"
11649,Kunthara Pertiwi,42101,"hsihombing@gmail.com,",True,False,"Banten, Jawa Barat"
11650,Kiandra Nainggolan,67994,"ajimat48@pt.net,",True,False,Jawa Timur
11651,R.M. Umay Kuswandari,98037,"susantiteguh@gmail.com,",True,False,"Sulawesi, Maluku, Papua"
11652,"Faizah Nasyidah, S.E.",5365,jasminutami@cv.go.id,True,False,"Jawa Tengah, Yogyakarta"
11653,"Reksa Hastuti, S.IP",60988,yessisitompul@cv.ponpes.id,True,False,Jawa Timur
11654,Jamalia Mulyani,48889,"yhidayat@yahoo.com,",True,False,"Banten, Jawa Barat"
11655,"R. Putri Sirait, S.Farm",25710,yyuniar@pd.sch.id,True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
11656,Yahya Rajata,64437,"owidiastuti@pt.edu,",True,False,Jawa Timur
11657,Gambira Sitorus,52252,"nmardhiyah@perum.edu,",True,False,"Jawa Tengah, Yogyakarta"
11658,Hj. Kartika Prasasta,31213,"palastrichandra@gmail.com,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
11659,Raisa Utami,11638,"ysitorus@gmail.com,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
11660,Hasna Napitupulu,63741,"jamalia62@pt.ponpes.id,",True,False,Jawa Timur
11661,"R.A. Eva Haryanti, S.Psi",33964,ivanwahyuni@cv.biz.id,True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
11662,"Tgk. Jamalia Wastuti, S.IP",82018,dianahutasoit@hotmail.com,True,False,"Bali, Nusa Tenggara"
11663,Ilsa Nuraini,77697,"ibrahimsaragih@hotmail.com,",True,False,Kalimantan
11664,"Prayitna Hutagalung, S.Farm",84532,gadriansyah@cv.sch.id,True,False,"Bali, Nusa Tenggara"
11665,Tgk. Wage Purwanti,37094,"leorahimah@gmail.com,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
11666,"Tgk. Raden Uwais, S.Pt",47708,ulyasuryatmi@yahoo.com,True,False,"Banten, Jawa Barat"
11667,Damar Prakasa,24700,"xrahimah@cv.go.id,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
11668,Cut Aisyah Widiastuti,56999,"puput35@pt.ponpes.id,",True,False,"Jawa Tengah, Yogyakarta"
11669,Padma Laksmiwati,33603,"janegunawan@yahoo.com,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
11670,Salman Riyanti,27049,"lembahpurnawati@hotmail.com,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
11671,Lukita Dabukke,23870,"hasanahdasa@perum.gov,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
11672,Lili Narpati,9116,"lasmanto22@pt.com,",True,False,"Sulawesi, Maluku, Papua"
11673,Ghani Mulyani,7871,"nyanamarpaung@hotmail.com,",True,False,Kalimantan
11674,Laila Rajasa,94956,"oni17@gmail.com,",True,False,"Sulawesi, Maluku, Papua"
11675,"Nadia Kusumo, S.Farm",73510,rahayucaraka@hotmail.com,True,False,Kalimantan
11676,Vicky Setiawan,66243,"ina22@hotmail.com,",True,False,Jawa Timur
11677,Ratna Agustina,16569,"zfirmansyah@yahoo.com,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
11678,Yuliana Hutasoit,54098,"wijayantitri@gmail.com,",True,False,"Jawa Tengah, Yogyakarta"
11680,Kajen Megantara,59286,"drajasa@hotmail.com,",True,False,"Jawa Tengah, Yogyakarta"
11681,Drs. Tiara Lazuardi,93260,"fprasetyo@pd.mil,",True,False,"Sulawesi, Maluku, Papua"
11682,"Dian Irawan, M.Kom.",9486,gaman89@hotmail.com,True,False,"Sulawesi, Maluku, Papua"
11683,Gambira Najmudin,51673,"yramadan@pt.net.id,",True,False,"Jawa Tengah, Yogyakarta"
11684,Ghaliyati Pangestu,25442,"utamba@gmail.com,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
11685,"Adhiarja Firmansyah, S.E.",23709,edi19@gmail.com,True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
11686,Jayeng Thamrin,4491,"pancarajasa@hotmail.com,",True,False,"Banten, Jawa Barat"
11687,"Puti Kiandra Wastuti, M.Ak",45838,qhartati@hotmail.com,True,False,"Banten, Jawa Barat"
11688,Dr. Baktianto Simanjuntak,97505,"msetiawan@yahoo.com,",True,False,"Sulawesi, Maluku, Papua"
11689,"R. Paiman Sihombing, M.Kom.",96550,bakiadi49@pd.biz.id,True,False,"Sulawesi, Maluku, Papua"
11690,Raina Waskita,81697,"daryani47@cv.or.id,",True,False,"Bali, Nusa Tenggara"
11691,"Sakura Zulkarnain, S.H.",49944,cahyasuryatmi@hotmail.com,True,False,"Banten, Jawa Barat"
11692,"drg. Taufan Prakasa, S.Gz",34730,devi00@hotmail.com,True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
11693,"Kiandra Hutagalung, M.Kom.",33408,xnatsir@hotmail.com,True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
11694,"Diah Purnawati, S.Pd",55689,prayitnakuswandari@hotmail.com,True,False,"Jawa Tengah, Yogyakarta"
11695,Purwa Nuraini,44656,"wrahimah@cv.net,",True,False,"Banten, Jawa Barat"
11696,Jelita Setiawan,39334,"ilyasnajmudin@cv.mil,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
11697,Jaeman Lazuardi,13279,"ulyahassanah@gmail.com,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
11698,"Bakijan Yulianti, M.Farm",46172,tnapitupulu@yahoo.com,True,False,"Banten, Jawa Barat"
11699,Putri Hartati,76319,"prasetyo67@gmail.com,",True,False,Kalimantan
11700,Catur Saputra,27979,"dongoranhamima@perum.mil,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
11701,Dadi Budiman,28899,"harjapermadi@perum.edu,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
11702,"T. Raditya Hutapea, M.TI.",60223,kusmawatidigdaya@perum.or.id,True,False,Jawa Timur
11703,Vinsen Budiman,46880,"mustofacahyono@pd.com,",True,False,"Banten, Jawa Barat"
11704,Teguh Halim,16544,"habibiwulan@hotmail.com,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
11705,"Gatra Najmudin, S.Farm",26158,xfirgantoro@cv.org,True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
11706,Umaya Lestari,3301,"suci90@gmail.com,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
11707,Carla Nashiruddin,19618,"heru41@gmail.com,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
11708,Tgk. Safina Najmudin,89286,"widiastutipaiman@yahoo.com,",True,False,"Bali, Nusa Tenggara"
11709,Wisnu Anggriawan,87444,"dalimasihombing@ud.web.id,",True,False,"Bali, Nusa Tenggara"
11710,Lidya Winarno,12986,"hardilailasari@pt.int,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
11711,Bahuraksa Yolanda,85337,"zulaikha24@gmail.com,",True,False,"Bali, Nusa Tenggara"
11712,Okto Kurniawan,72700,"dpangestu@yahoo.com,",True,False,Kalimantan
11713,KH. Dono Anggraini,17114,"ina07@hotmail.com,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
11714,Clara Sudiati,12488,"sidiq11@yahoo.com,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
11715,Sabar Pradipta,51645,"sitompuljamalia@perum.ac.id,",True,False,"Jawa Tengah, Yogyakarta"
11716,Banawi Sihombing,53194,"uwaiskarsana@perum.web.id,",True,False,"Jawa Tengah, Yogyakarta"
11717,"dr. Pranawa Hardiansyah, S.IP",61833,patricia93@perum.web.id,True,False,Jawa Timur
11718,Ophelia Prastuti,63616,"uyainahcakrawangsa@pd.go.id,",True,False,Jawa Timur
11719,Dimaz Sihotang,46850,"suci52@hotmail.com,",True,False,"Banten, Jawa Barat"
11720,Tina Dabukke,69935,"kusmawatizalindra@ud.web.id,",True,False,Jawa Timur
11721,Anita Simbolon,40355,"ibrahimutama@ud.sch.id,",True,False,"Banten, Jawa Barat"
11722,Rachel Rahayu,12281,"darsirah43@cv.mil.id,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
11723,Silvia Riyanti,82216,"estiono08@yahoo.com,",True,False,"Bali, Nusa Tenggara"
11724,"drg. Jarwa Pangestu, S.E.I",18102,wwacana@perum.sch.id,True,False,"Jakarta, sebagian Banten dan Jawa Barat"
11725,Nova Yolanda,89082,"adhiarjasimanjuntak@ud.mil.id,",True,False,"Bali, Nusa Tenggara"
11726,Dr. Queen Puspasari,48081,"wageyulianti@pd.mil.id,",True,False,"Banten, Jawa Barat"
11727,Danu Suwarno,22787,"puji50@cv.org,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
11728,Dian Nababan,46227,"gastuti@pt.web.id,",True,False,"Banten, Jawa Barat"
11729,Sabri Utama,17674,"nhutagalung@yahoo.com,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
11730,Rini Tarihoran,79382,"atma91@hotmail.com,",True,False,Kalimantan
11731,R. Ihsan Lestari,21985,"bakidinpradipta@gmail.com,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
11732,Cawisadi Januar,35032,"lukita50@yahoo.com,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
11733,"Lembah Mahendra, M.Ak",46412,respatihasanah@pd.net,True,False,"Banten, Jawa Barat"
11734,"Dr. Gasti Mardhiyah, M.Ak",1829,najam16@perum.mil,True,False,"Jakarta, sebagian Banten dan Jawa Barat"
11735,Tgk. Maryanto Yolanda,77372,"krajasa@perum.gov,",True,False,Kalimantan
11736,Dt. Lulut Maryati,79612,"edi53@yahoo.com,",True,False,Kalimantan
11737,Kariman Wacana,48604,"wijayantieman@perum.desa.id,",True,False,"Banten, Jawa Barat"
11738,Melinda Januar,76189,"ade92@hotmail.com,",True,False,Kalimantan
11739,Anggabaya Situmorang,78199,"arta62@hotmail.com,",True,False,Kalimantan
11740,Ganda Hasanah,93277,"hkuswandari@yahoo.com,",True,False,"Sulawesi, Maluku, Papua"
11741,drg. Zizi Prastuti,86908,"saptonowardaya@cv.sch.id,",True,False,"Bali, Nusa Tenggara"
11742,"KH. Virman Laksmiwati, S.T.",73971,raihanlestari@gmail.com,True,False,Kalimantan
11743,"Prasetya Sihombing, S.Pd",52766,andrianirini@yahoo.com,True,False,"Jawa Tengah, Yogyakarta"
11744,Muhammad Nashiruddin,962,"widiastutiedward@yahoo.com,",True,False,"Sulawesi, Maluku, Papua"
11745,Gaman Halim,30677,"hartaka77@pt.mil.id,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
11746,Ciaobella Hastuti,20535,"prastutiajiman@perum.ac.id,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
11747,"Olivia Kusumo, M.Farm",56,ayu18@pd.desa.id,True,False,"Jawa Tengah, Yogyakarta"
11748,Titi Purwanti,98194,"egasaptono@pd.go.id,",True,False,"Sulawesi, Maluku, Papua"
